window,lag,raw_acf,absolute_acf,leverage
55,4,-0.3428857453545012,0.26078518685142144,0.0812649541816379
55,5,-0.3170356210913952,0.2696334196035003,0.022801100724875133
55,6,0.5765489829189467,0.13505270797976177,0.1354447135162376
55,7,0.39895764932433503,0.18285366492647967,-0.1037410248621967
56,1,-0.06440258708181244,0.20431665045485453,0.1287306417590163
56,2,-0.23092417981776464,0.550249829716928,0.42390583271596005
56,3,0.1409795056972922,0.2391412289633201,0.07875313289497628
56,4,-0.4564358970100683,0.18883431238151285,0.1426828391616957
56,5,-0.13880983225298693,0.4109212911181091,0.2433871286914355
56,6,0.49785196440706786,0.24885775218359008,0.3120634304165915
56,7,0.030079908546816643,0.42166595387650024,0.28198595345078
57,1,-0.1211707830098887,0.10780144818930489,0.05673370884774541
57,2,-0.21865679260285847,0.6503789075964541,0.39313841494455093
57,3,0.21038826985747455,0.23549994051624995,0.11369925134898631
57,4,-0.4099054094197014,0.45800610332640135,0.1251973577236649
57,5,-0.11026794637468909,0.46596012663087877,0.20222223913211199
57,6,0.25491431096797096,0.23313473640444896,0.1827234594822393
57,7,-0.003748680536227747,0.22505869821764676,0.19736426778866797
58,1,-0.2768327168436578,0.49244286277862814,0.15229999547325937
58,2,0.3404792560640493,0.551322857154277,0.2918204518036552
58,3,-0.03816322538780066,0.5952350632637387,0.22975279165434556
58,4,-0.3113668192337015,0.7170700000441768,0.3143489820804712
58,5,0.08636410436917577,0.5459854775100363,0.4328343170194798
58,6,-0.01871624194390705,0.34230238081059833,0.403270888008789
58,7,0.15951819287363841,0.38998271225195447,0.5012250462454938
59,1,-0.6338176051290515,0.6754670449291118,0.031137323646736843
59,2,0.4570207257753567,0.6393073524647627,0.04979643939817459
59,3,-0.3978021136098,0.5499102158920794,0.08186715982501915
59,4,-0.1474240207605246,0.5761597242308905,-0.22442168348926997
59,5,0.1453014139951317,0.568493717652391,0.03619843961909062
59,6,-0.08357812998666599,0.5349697624111641,-0.18249898096616285
59,7,0.30676911721346833,0.7755668823651333,0.17235096009144726
60,1,-0.6779297622379852,0.6951488222093674,0.05491056843080098
60,2,0.6301360937667213,0.6688988724492703,0.1027741668214608
60,3,-0.5530725825943844,0.6690987269379606,0.04339898137689289
60,4,0.16315205373943323,0.5717767971359621,-0.06311496132652196
60,5,-0.12295564837053322,0.4134096525999617,0.0778707886100376
60,6,0.021424511825809445,0.32201183545202355,-0.06995685947592624
60,7,0.0793739640272088,0.6798049600239012,-0.2031498396998537
61,1,-0.6870357795238782,0.7461371214289962,0.046998898365004795
